code;pairCode;name;price;priceRatio;standardPrice;purchasePrice;purchasePriceVatRate;purchasePriceIncludingVat;actionPrice;maxDiscount;
"92564";"44";"Detské čižmy DELPHIN Yupie s vložkou";"23,95";"1";"23,95";"14,17";"23";"1";"20,36";"25";
"92565";"44";"Detské čižmy DELPHIN Yupie s vložkou";"23,95";"1";"23,95";"14,17";"23";"1";"20,36";"25";
"92566";"44";"Detské čižmy DELPHIN Yupie s vložkou";"23,95";"1";"23,95";"14,17";"23";"1";"20,36";"25";
"92618";"45";"Termo set DELPHIN ArmaX";"27,95";"1";"27,95";"14,58";"23";"1";"23,76";"25";
"92619";"45";"Termo set DELPHIN ArmaX";"26,95";"1";"26,95";"11,66";"23";"1";"22,91";"25";
"97390";;"Nástraha KEITECH Easy Shiner 4,5 inch/ 11,43 cm, bal. 6 ks";"7,38";"1";"7,38";"5,64";"23";"1";"7,38";;
"97627";"46";"Nástraha KEITECH Live Impact 10 cm";"6,86";"1";"6,86";"3,13";"23";"1";"6,86";;
"97628";"46";"Nástraha KEITECH Live Impact 10 cm";"6,86";"1";"6,86";"3,13";"23";"1";"6,86";;
"98027";;"Kosačka HONDA HRN 536C VK EA";"878,99";"1";"878,99";"614,04";"23";"1";"878,99";"3";
"9909";;"Kolík na vrtuľu ZICO";"2,15";"1";"2,15";"0,89";"23";"1";"2,15";;
"99520";;"Kotva STRONGER Anchor Dream AD-10 s rozšírením";"85,58";"1";"85,58";"60,70";"23";"1";"85,58";"10";
"99617";"47";"Motor HONDA BF10";"2959,00";"1";"2959,00";"";"23";"1";"2959,00";"3";
"99618";"47";"Motor HONDA BF10";"3039,00";"1";"3039,00";"2619,90";"23";"1";"3039,00";"3";
"99619";"47";"Motor HONDA BF10";"3219,00";"1";"3219,00";"2832,28";"23";"1";"3219,00";"3";
"99620";"47";"Motor HONDA BF10";"3309,00";"1";"3309,00";"2854,83";"23";"1";"3309,00";"3";
"99621";"47";"Motor HONDA BF10";"3545,00";"1";"3545,00";"";"23";"1";"3545,00";"3";
"99622";"47";"Motor HONDA BF10";"3630,00";"1";"3630,00";"";"23";"1";"3630,00";"3";
"99623";"47";"Motor HONDA BF10";"3779,00";"1";"3779,00";"";"23";"1";"3779,00";"3";
"99655";;"Kosačka HONDA HRG 466 SKEH";"619,00";"1";"";"";"23";"1";"";"3";
"99683";"48";"Predĺženie HONDA Versatool adaptér";"95,01";"1";"95,01";"";"23";"1";"95,01";"3";
"99684";"48";"Predĺženie HONDA Versatool adaptér";"125,00";"1";"125,00";"";"23";"1";"125,00";"3";
"41399";;"Plávajúca podložka GIANTS FISHING Luxury Air Cradle XL";"148,40";"1";"148,40";"75,50";"23";"1";"148,40";;
"46618";"49";"Nástraha FANATIK Larva 4,5""; 11,5 cm, 5 ks";"6,46";"1";"6,46";"2,21";"23";"1";"3,88";;
"46620";"49";"Nástraha FANATIK Larva 4,5""; 11,5 cm, 5 ks";"6,46";"1";"6,46";"2,21";"23";"1";"3,88";;
"46623";"49";"Nástraha FANATIK Larva 4,5""; 11,5 cm, 5 ks";"6,46";"1";"6,46";"2,21";"23";"1";"3,88";;
"46624";"49";"Nástraha FANATIK Larva 4,5""; 11,5 cm, 5 ks";"6,46";"1";"6,46";"3,98";"23";"1";"3,88";;
"46627";"49";"Nástraha FANATIK Larva 4,5""; 11,5 cm, 5 ks";"6,46";"1";"6,46";"2,21";"23";"1";"3,88";;
"46629";"49";"Nástraha FANATIK Larva 4,5""; 11,5 cm, 5 ks";"6,46";"1";"6,46";"2,21";"23";"1";"3,88";;
"46631";"49";"Nástraha FANATIK Larva 4,5""; 11,5 cm, 5 ks";"6,46";"1";"6,46";"2,21";"23";"1";"3,88";;
"46633";"49";"Nástraha FANATIK Larva 4,5""; 11,5 cm, 5 ks";"6,46";"1";"6,46";"2,21";"23";"1";"3,88";;
"74835";"50";"Boilie STARBAITS Hold Up Shrimp Hard 24mm, 200g";"8,71";"1";"8,71";"3,73";"23";"1";"8,71";;
"109020";"51";"Boilie TB Baits Garlic Liver, 250 g";"4,30";"1";"";"";"23";"1";"";"15";
"40339";"52";"Štvorcový dáždnik Full Cover  250cm";"3,38";"1";"3,38";"1,72";"23";"1";"3,38";;
"41691";"52";"Štvorcový dáždnik Full Cover  250cm";"3,14";"1";"3,14";"1,59";"23";"1";"3,14";;
"41693";"52";"Štvorcový dáždnik Full Cover  250cm";"3,14";"1";"3,14";"1,59";"23";"1";"3,14";;
"01066";;"Brúska nožov SMITH`S EDGEWORK-Site Utility Blade Sharpener";"9,53";"1";"9,53";"6,19";"23";"1";"9,53";"0";
"100048";"53";"Boilie Method Feeder Fans Duo Energy Pop Up, Cesnak + esencia sprej";"7,49";"1";"7,49";"5,63";"23";"1";"7,49";;
"100049";"53";"Boilie Method Feeder Fans Duo Energy Pop Up, Cesnak + esencia sprej";"5,99";"1";"5,99";"4,05";"23";"1";"5,99";;
"100051";"53";"Boilie Method Feeder Fans Duo Energy Pop Up, Cesnak + esencia sprej";"7,49";"1";"7,49";"5,63";"23";"1";"7,49";;
"100107";;"Sada swingrov CARPON CDE 3x";"40,95";"1";"40,95";"28,38";"23";"1";"40,95";;
"100271";;"Peračník CARP CARE Rig Safe";"15,28";"1";"15,28";"9,48";"23";"1";"15,28";;
"100305";"54";"Montáž CARPEX Lead Core System & Safety Clip, Green";"4,71";"1";"4,71";"1,63";"23";"1";"4,71";;
"100306";"54";"Montáž CARPEX Lead Core System & Safety Clip, Green";"4,71";"1";"4,71";"2,24";"23";"1";"4,71";;
"100325";;"Podložka CARP CARE Typ 3 Camo";"29,73";"1";"29,73";"16,18";"23";"1";"29,73";;
"100380";;"Puzdro ROBINSON Camo, 2-komorové";"24,90";"1";"24,90";"10,74";"23";"1";"24,90";;
"100418";;"Boilie CARP FANS Vanilla Nuts";"13,32";"1";"13,32";"7,76";"23";"1";"13,32";;
"100451";"55";"Prút ROBINSON Kinetik RS Tele Float";"49,00";"1";"49,00";"23,99";"23";"1";"49,00";;
"100452";"55";"Prút ROBINSON Kinetik RS Tele Float";"50,00";"1";"50,00";"24,49";"23";"1";"50,00";;
"100478";"56";"Sprej Method Feeder Fans Fluo Spray";"4,99";"1";"4,99";"2,25";"23";"1";"4,99";;
"100479";"56";"Sprej Method Feeder Fans Fluo Spray";"5,99";"1";"5,99";"3,05";"23";"1";"5,99";;
"100480";"56";"Sprej Method Feeder Fans Fluo Spray";"5,99";"1";"5,99";"3,00";"23";"1";"5,99";;
"100481";"56";"Sprej Method Feeder Fans Fluo Spray";"5,99";"1";"5,99";"3,00";"23";"1";"5,99";;
"100482";"56";"Sprej Method Feeder Fans Fluo Spray";"5,99";"1";"5,99";"3,00";"23";"1";"5,99";;
"100483";"56";"Sprej Method Feeder Fans Fluo Spray";"5,99";"1";"5,99";"3,00";"23";"1";"5,99";;
"100484";"56";"Sprej Method Feeder Fans Fluo Spray";"5,99";"1";"5,99";"3,00";"23";"1";"5,99";;
"100566";"56";"Sprej Method Feeder Fans Fluo Spray";"5,99";"1";"5,99";"3,00";"23";"1";"5,99";;
"100567";"56";"Sprej Method Feeder Fans Fluo Spray";"5,99";"1";"5,99";"3,00";"23";"1";"5,99";;
"100818";"56";"Sprej Method Feeder Fans Fluo Spray";"5,99";"1";"5,99";"3,05";"23";"1";"5,99";;
"100516";"57";"Navijak ROBINSON Smart FD";"80,36";"1";"80,36";"30,60";"23";"1";"80,36";;
"100517";"57";"Navijak ROBINSON Smart FD";"83,23";"1";"83,23";"37,10";"23";"1";"83,23";;
"100518";"57";"Navijak ROBINSON Smart FD";"85,08";"1";"85,08";"34,02";"23";"1";"85,08";;
"100593";"58";"Vlasec 100% Clear Fluorocarbon Shock 100 m";"5,99";"1";"5,99";"3,64";"23";"1";"5,99";;
"100594";"58";"Vlasec 100% Clear Fluorocarbon Shock 100 m";"5,99";"1";"5,99";"3,61";"23";"1";"5,99";;
"100595";"58";"Vlasec 100% Clear Fluorocarbon Shock 100 m";"5,99";"1";"5,99";"2,71";"23";"1";"5,99";;
"100596";"58";"Vlasec 100% Clear Fluorocarbon Shock 100 m";"5,99";"1";"5,99";"3,64";"23";"1";"5,99";;
"100597";"58";"Vlasec 100% Clear Fluorocarbon Shock 100 m";"5,99";"1";"5,99";"2,71";"23";"1";"5,99";;
"100598";"58";"Vlasec 100% Clear Fluorocarbon Shock 100 m";"5,99";"1";"5,99";"3,33";"23";"1";"5,99";;
"100599";"58";"Vlasec 100% Clear Fluorocarbon Shock 100 m";"5,99";"1";"5,99";"3,64";"23";"1";"5,99";;
"100659";"58";"Vlasec 100% Clear Fluorocarbon Shock 100 m";"5,99";"1";"5,99";"3,00";"23";"1";"5,99";;
"100769";"58";"Vlasec 100% Clear Fluorocarbon Shock 100 m";"6,29";"1";"6,29";"2,56";"23";"1";"6,29";;
"100770";"58";"Vlasec 100% Clear Fluorocarbon Shock 100 m";"7,39";"1";"7,39";"3,34";"23";"1";"7,39";;
"100771";"58";"Vlasec 100% Clear Fluorocarbon Shock 100 m";"8,00";"1";"8,00";"3,30";"23";"1";"8,00";;
"100772";"58";"Vlasec 100% Clear Fluorocarbon Shock 100 m";"8,00";"1";"8,00";"3,30";"23";"1";"8,00";;
"100773";"58";"Vlasec 100% Clear Fluorocarbon Shock 100 m";"8,00";"1";"8,00";"3,30";"23";"1";"8,00";;
"100774";"58";"Vlasec 100% Clear Fluorocarbon Shock 100 m";"8,00";"1";"8,00";"4,11";"23";"1";"8,00";;
"100617";;"fotochromatické polarizačné okuliare METHOD FEEDER FANS 1035";"29,90";"1";"29,90";"16,40";"23";"1";"29,90";;
"100713";;"Polarizačné okuliare Method Feeder Fans Black";"15,99";"1";"15,99";"8,11";"23";"1";"15,99";;
"100767";;"Nástraha Method Feeder Fans Worms Wafter 10 mm, Krill";"4,99";"1";"4,99";"2,25";"23";"1";"4,99";;
"100790";"59";"Boilie METHOD FEEDER FANS Pop Up Smoke Ball, 7 mm, 50 ml";"4,99";"1";"4,99";"2,25";"23";"1";"4,99";;
"100791";"59";"Boilie METHOD FEEDER FANS Pop Up Smoke Ball, 7 mm, 50 ml";"5,99";"1";"5,99";"2,44";"23";"1";"5,99";;
"100792";"59";"Boilie METHOD FEEDER FANS Pop Up Smoke Ball, 7 mm, 50 ml";"5,99";"1";"5,99";"2,25";"23";"1";"5,99";;
"100793";"59";"Boilie METHOD FEEDER FANS Pop Up Smoke Ball, 7 mm, 50 ml";"5,99";"1";"5,99";"2,43";"23";"1";"5,99";;
"100794";"59";"Boilie METHOD FEEDER FANS Pop Up Smoke Ball, 7 mm, 50 ml";"5,99";"1";"5,99";"2,43";"23";"1";"5,99";;
"100820";"59";"Boilie METHOD FEEDER FANS Pop Up Smoke Ball, 7 mm, 50 ml";"5,99";"1";"5,99";"2,43";"23";"1";"5,99";;
"100805";"60";"Pelety Method Feeder Fans Ready Method Pellet, 700 g";"6,99";"1";"6,99";"3,16";"23";"1";"6,99";;
"100806";"60";"Pelety Method Feeder Fans Ready Method Pellet, 700 g";"6,99";"1";"6,99";"3,16";"23";"1";"6,99";;
"100807";"60";"Pelety Method Feeder Fans Ready Method Pellet, 700 g";"6,99";"1";"6,99";"3,16";"23";"1";"6,99";;
"100808";"60";"Pelety Method Feeder Fans Ready Method Pellet, 700 g";"6,99";"1";"6,99";"3,16";"23";"1";"6,99";;
"100822";"60";"Pelety Method Feeder Fans Ready Method Pellet, 700 g";"6,99";"1";"6,99";"3,40";"23";"1";"6,99";;
"100823";"60";"Pelety Method Feeder Fans Ready Method Pellet, 700 g";"6,99";"1";"6,99";"3,41";"23";"1";"6,99";;
"101000";"61";"Boilie NIKL Ready Chilli & Peach";"11,73";"1";"11,73";"7,06";"23";"1";"11,73";;
"101002";"61";"Boilie NIKL Ready Chilli & Peach";"11,73";"1";"11,73";"7,06";"23";"1";"11,73";;
"101003";"61";"Boilie NIKL Ready Chilli & Peach";"4,27";"1";"4,27";"2,48";"23";"1";"4,27";;
"101004";"61";"Boilie NIKL Ready Chilli & Peach";"11,73";"1";"11,73";"7,21";"23";"1";"11,73";;
"101042";;"Plávajúce boilie NIKL Pop Up, 10mm, 20g";"7,40";"1";"7,40";"4,63";"23";"1";"7,40";;
"101061";;"Liquid NIKL LUM-X Red Liquid Giga Squid, 115 ml";"15,65";"1";"15,65";"9,16";"23";"1";"15,65";;
"101095";;"Čelovka TRAKKER Nitelite Headtorch 420";"37,72";"1";"37,72";"20,39";"23";"1";"37,72";;
"101124";"62";"Boilie NIKL Economic Feed Squid, 5 kg";"27,40";"1";"27,40";"16,17";"23";"1";"27,40";;
"101125";"62";"Boilie NIKL Economic Feed Squid, 5 kg";"29,61";"1";"29,61";"16,65";"23";"1";"29,61";;
"101142";"63";"Plávajúce boilie NIKL Pop Up Corn";"8,00";"1";"8,00";"4,30";"23";"1";"8,00";;
"101143";"63";"Plávajúce boilie NIKL Pop Up Corn";"8,40";"1";"8,40";"4,53";"23";"1";"8,40";;
"101144";"63";"Plávajúce boilie NIKL Pop Up Corn";"8,40";"1";"8,40";"4,53";"23";"1";"8,40";;
"101153";;"Liquid NIKL LUM-X Red Liquid Glow Calanus & Krill";"15,65";"1";"15,65";"8,27";"23";"1";"15,65";;
"101251";"64";"Navijak SHIMANO Nasci FC";"106,95";"1";"106,95";"54,19";"23";"1";"106,95";;
"101662";"64";"Navijak SHIMANO Nasci FC";"117,94";"1";"117,94";"59,76";"23";"1";"117,94";;
"101270";;"Boilies SHIMANO TX1 Tiger Nut, 20mm, 5kg";"37,95";"1";"37,95";"14,31";"23";"1";"37,95";;
"101295";;"Sirup SHIMANO TX1 Food Syrup 500ml, Tiger Nut";"10,49";"1";"10,49";"5,15";"23";"1";"10,49";;
"101334";"65";"Vlasec SHIMANO Catana Spinning Grey, 150 m";"4,60";"1";"4,60";"1,98";"23";"1";"4,60";;
"101335";"65";"Vlasec SHIMANO Catana Spinning Grey, 150 m";"4,60";"1";"4,60";"1,98";"23";"1";"4,60";;
"101451";"65";"Vlasec SHIMANO Catana Spinning Grey, 150 m";"4,60";"1";"4,60";"1,98";"23";"1";"4,60";;
"101452";"65";"Vlasec SHIMANO Catana Spinning Grey, 150 m";"4,49";"1";"4,49";"1,65";"23";"1";"4,49";;
"101453";"65";"Vlasec SHIMANO Catana Spinning Grey, 150 m";"4,49";"1";"4,49";"2,03";"23";"1";"4,49";;
"101610";"65";"Vlasec SHIMANO Catana Spinning Grey, 150 m";"5,49";"1";"5,49";"2,48";"23";"1";"5,49";;
"101611";"65";"Vlasec SHIMANO Catana Spinning Grey, 150 m";"5,49";"1";"5,49";"2,48";"23";"1";"5,49";;
"101647";"65";"Vlasec SHIMANO Catana Spinning Grey, 150 m";"5,95";"1";"5,95";"2,19";"23";"1";"5,95";;
"101408";"66";"Prút SHIMANO Aero X1 Distance Power Feeder";"104,95";"1";"";"";"23";"1";"";;
"101553";;"Okuliare SHIMANO Sunglass Eyewear Curado";"34,94";"1";"34,94";"12,85";"23";"1";"34,94";;
"101565";"67";"Krátke nohavice SHIMANO Wear Gre";"30,70";"1";"30,70";"14,53";"23";"1";"30,70";;
"101588";"67";"Krátke nohavice SHIMANO Wear Gre";"30,70";"1";"30,70";"14,53";"23";"1";"30,70";;
"101589";"67";"Krátke nohavice SHIMANO Wear Gre";"30,70";"1";"30,70";"14,53";"23";"1";"30,70";;
"101608";"67";"Krátke nohavice SHIMANO Wear Gre";"30,70";"1";"30,70";"14,53";"23";"1";"30,70";;
"101592";;"Pilker SHIMANO Lure Stinger Butterfly Flat Light, Red Gold";"11,23";"1";"11,23";"2,94";"23";"1";"11,23";;
"101615";"68";"Vlasec SHIMANO Line Exage Steel Grey, 150 m";"3,49";"1";"3,49";"1,59";"23";"1";"3,49";;
"101616";"68";"Vlasec SHIMANO Line Exage Steel Grey, 150 m";"3,49";"1";"3,49";"1,59";"23";"1";"3,49";;
"101617";"68";"Vlasec SHIMANO Line Exage Steel Grey, 150 m";"3,49";"1";"3,49";"1,59";"23";"1";"3,49";;
"101618";"68";"Vlasec SHIMANO Line Exage Steel Grey, 150 m";"3,49";"1";"3,49";"1,59";"23";"1";"3,49";;
"101619";"68";"Vlasec SHIMANO Line Exage Steel Grey, 150 m";"3,95";"1";"3,95";"1,80";"23";"1";"3,95";;
"101620";"68";"Vlasec SHIMANO Line Exage Steel Grey, 150 m";"3,95";"1";"3,95";"1,80";"23";"1";"3,95";;
"101621";"68";"Vlasec SHIMANO Line Exage Steel Grey, 150 m";"3,95";"1";"3,95";"1,80";"23";"1";"3,95";;
"101622";"68";"Vlasec SHIMANO Line Exage Steel Grey, 150 m";"3,95";"1";"3,95";"1,80";"23";"1";"3,95";;
"101623";"68";"Vlasec SHIMANO Line Exage Steel Grey, 150 m";"5,49";"1";"5,49";"2,48";"23";"1";"5,49";;
"101701";"68";"Vlasec SHIMANO Line Exage Steel Grey, 150 m";"3,95";"1";"3,95";"1,82";"23";"1";"3,95";;
"101628";"69";"Vlasec SHIMANO Line Yasei Fluoro Leader Grey";"10,49";"1";"10,49";"3,86";"23";"1";"10,49";;
"101629";"69";"Vlasec SHIMANO Line Yasei Fluoro Leader Grey";"10,49";"1";"10,49";"3,86";"23";"1";"10,49";;
"101630";"69";"Vlasec SHIMANO Line Yasei Fluoro Leader Grey";"10,49";"1";"10,49";"3,86";"23";"1";"10,49";;
"101631";"69";"Vlasec SHIMANO Line Yasei Fluoro Leader Grey";"11,49";"1";"11,49";"4,23";"23";"1";"11,49";;
"101632";"69";"Vlasec SHIMANO Line Yasei Fluoro Leader Grey";"12,48";"1";"12,48";"4,59";"23";"1";"12,48";;
"101633";"69";"Vlasec SHIMANO Line Yasei Fluoro Leader Grey";"12,48";"1";"12,48";"4,59";"23";"1";"12,48";;
"101634";"69";"Vlasec SHIMANO Line Yasei Fluoro Leader Grey";"13,49";"1";"13,49";"4,96";"23";"1";"13,49";;
"101635";"69";"Vlasec SHIMANO Line Yasei Fluoro Leader Grey";"14,49";"1";"14,49";"5,33";"23";"1";"14,49";;
"101636";"69";"Vlasec SHIMANO Line Yasei Fluoro Leader Grey";"16,95";"1";"16,95";"6,23";"23";"1";"16,95";;
"101664";"70";"Tričko SHIMANO Short Sleeve T. Shirt White";"19,95";"1";"19,95";"8,06";"23";"1";"19,95";;
"101665";"70";"Tričko SHIMANO Short Sleeve T. Shirt White";"19,95";"1";"19,95";"8,06";"23";"1";"19,95";;
"101731";"70";"Tričko SHIMANO Short Sleeve T. Shirt White";"19,95";"1";"19,95";"7,67";"23";"1";"19,95";;
"101732";"70";"Tričko SHIMANO Short Sleeve T. Shirt White";"19,95";"1";"19,95";"8,06";"23";"1";"19,95";;
"101733";"70";"Tričko SHIMANO Short Sleeve T. Shirt White";"19,95";"1";"19,95";"8,06";"23";"1";"19,95";;
"101678";;"Vlasec SHIMANO Technium QP PB, 0,38 mm, 790 m";"36,85";"1";"36,85";"15,86";"23";"1";"36,85";;
"101697";;"Vobler SHIMANO Cardiff Stream Flat 65ES, Yamame";"11,16";"1";"11,16";"5,64";"23";"1";"11,16";;
"101736";;"Puzdro SHIMANO Surf Reel Case na navijak";"17,95";"1";"17,95";"7,25";"23";"1";"17,95";;
"101774";;"Navijak SHIMANO Stella C3000 FK";"759,96";"1";"759,96";"500,05";"23";"1";"759,96";;
"101801";;"Navijak SHIMANO Stella C5000 FK XG";"779,96";"1";"779,96";"513,21";"23";"1";"779,96";;
"103123";"71";"Boilie ABAITS Pop Up Fluo, Pomaranč";"6,67";"1";"6,67";"3,90";"23";"1";"6,67";;
"103204";"72";"Mini boilie ABAITS Wafters, 8 mm, Kreveta & Arašid";"4,21";"1";"4,21";"2,20";"23";"1";"4,21";;
"103262";;"Dip ABAITS Ghost Jahoda, 100 ml";"8,00";"1";"8,00";"4,75";"23";"1";"8,00";;
"103519";;"Magnetická rýchlospojka FLACARP Mags, 1 ks";"16,40";"1";"16,40";"10,00";"23";"1";"16,40";;
"103615";"73";"Detský zimný komplet KINETIC X-Shade Winter Suit Ivy Green";"102,50";"1";"102,50";"49,99";"23";"1";"102,50";;
"103616";"73";"Detský zimný komplet KINETIC X-Shade Winter Suit Ivy Green";"102,50";"1";"102,50";"49,99";"23";"1";"102,50";;
"103634";;"Muška UNIQUE Flies Krystal Bugger Fluo Red";"3,06";"1";"3,06";"1,13";"23";"1";"3,06";;
"103651";;"Muška UNIQUE Flies Orange";"2,41";"1";"2,41";"1,13";"23";"1";"2,41";;
"103667";;"Obojstranná krabička WESTIN W3 Lure Box Double Sided S8";"9,99";"1";"9,99";"5,00";"23";"1";"9,99";;
"103681";;"Nástraha WESTIN Zanderteez Shadtail, Zander";"3,06";"1";"3,06";"";"23";"1";"3,06";;
"103714";;"Blyskáč KINETIC Bug 4 g, Cooper";"3,06";"1";"3,06";"0,86";"23";"1";"3,06";;
"103777";"74";"Nástraha KINETIC IMP Tail Spin 7 g, Blue/ Silver";"4,08";"1";"4,08";"1,79";"23";"1";"4,08";;
"103781";"74";"Nástraha KINETIC IMP Tail Spin 7 g, Blue/ Silver";"4,08";"1";"4,08";"1,79";"23";"1";"4,08";;
"103854";"75";"Boilie STARBAITS Pop Up Ocean Tuna";"6,67";"1";"6,67";"3,01";"23";"1";"6,67";;
"103855";"75";"Boilie STARBAITS Pop Up Ocean Tuna";"6,67";"1";"6,67";"3,01";"23";"1";"6,67";;
"104012";;"Kukuričná zmes SENSAS TTX Mais Fin jemná";"3,90";"1";"3,90";"1,97";"23";"1";"3,90";;
"104041";"76";"Prút SENSAS Target Feeder";"23,95";"1";"23,95";"10,90";"23";"1";"23,95";;
"104042";"76";"Prút SENSAS Target Feeder";"25,95";"1";"25,95";"12,16";"23";"1";"25,95";;
"104123";;"Method mix STARBAITS Grab&Go Global Sweet Corn (kukurica), 1,8 kg";"7,29";"1";"7,29";"3,59";"23";"1";"7,29";;
"104185";"77";"Boilie STARBAITS Concept Red Liver, 200 g";"6,40";"1";"6,40";"3,02";"23";"1";"6,40";;
"104186";"77";"Boilie STARBAITS Concept Red Liver, 200 g";"6,40";"1";"6,40";"3,02";"23";"1";"6,40";;
"104260";"77";"Boilie STARBAITS Concept Red Liver, 200 g";"6,40";"1";"6,40";"2,73";"23";"1";"6,40";;
"104204";;"Nymfa ILLEX Scissor Comb 7,6 cm, Ebimiso Red Flake, 8 ks";"12,50";"1";"12,50";"6,86";"23";"1";"12,50";;
"104222";;"Krabička ILLEX Tackle Box 205 HC";"9,30";"1";"9,30";"4,39";"23";"1";"9,30";;
"104292";;"Nepremokavá taška STARBAITS Pro Tec EVA Stinky Bag pre podberák";"27,50";"1";"27,50";"12,01";"23";"1";"27,50";;
"104308";;"Čiapka SENSAS Fashion Club Hat";"17,60";"1";"17,60";"7,99";"23";"1";"17,60";;
"104329";;"Stojan na váženie STARBAITS Weighing Pod, trojnožka";"51,96";"1";"51,96";"23,48";"23";"1";"51,96";;
"104368";;"Podberák STARBAITS LN 200";"49,95";"1";"49,95";"23,60";"23";"1";"49,95";;
"104386";;"Vobler GUNKI Gamera 65 SP, HL Fario";"8,70";"1";"8,70";"3,97";"23";"1";"8,70";;
"104402";;"Vobler GUNKI Rodan 59 SHW, Wild Trout";"10,50";"1";"10,50";"4,76";"23";"1";"10,50";;
"104419";;"Vobler ILLEX Chubby Micro 30, SG Ayu";"19,70";"1";"19,70";"9,25";"23";"1";"19,70";;
"104435";;"Krmivo SENSAS 3000 Feeder Acid Worm (amino dážďovka), 1 kg";"5,30";"1";"5,30";"2,38";"23";"1";"5,30";;
"104440";;"Nástraha SENSAS Method Wafters, Kukurica";"5,95";"1";"5,95";"2,68";"23";"1";"5,95";;
"104450";;"Kukuričné pelety SENSAS Prima Baby Corn, 2,5 kg";"6,70";"1";"6,70";"3,11";"23";"1";"6,70";;
"104455";"78";"Prút SENSAS Black Arrow Method Feeder 150";"59,95";"1";"59,95";"27,76";"23";"1";"59,95";;
"104456";"78";"Prút SENSAS Black Arrow Method Feeder 150";"63,95";"1";"63,95";"29,61";"23";"1";"63,95";;
"104457";"78";"Prút SENSAS Black Arrow Method Feeder 150";"67,95";"1";"67,95";"31,47";"23";"1";"67,95";;
"104458";"78";"Prút SENSAS Black Arrow Method Feeder 150";"71,96";"1";"71,96";"34,32";"23";"1";"71,96";;
"104471";"79";"Boilie STARBAITS Grab & Go Global, Scopex, 800 g";"5,60";"1";"5,60";"2,75";"23";"1";"5,60";;
"104472";"79";"Boilie STARBAITS Grab & Go Global, Scopex, 800 g";"5,60";"1";"5,60";"2,75";"23";"1";"5,60";;
"104473";"79";"Boilie STARBAITS Grab & Go Global, Scopex, 800 g";"5,60";"1";"5,60";"2,75";"23";"1";"5,60";;
"104488";"80";"Boilie v dipe STARBAITS Pro Strawberry & Spice, 150 g";"6,70";"1";"6,70";"3,03";"23";"1";"6,70";;
"104489";"80";"Boilie v dipe STARBAITS Pro Strawberry & Spice, 150 g";"6,70";"1";"6,70";"3,33";"23";"1";"6,70";;
"104499";;"Podložka STARBAITS Monster Mat";"144,96";"1";"144,96";"70,69";"23";"1";"144,96";;
"104504";"81";"Prúty STARBAITS D-Scover";"39,95";"1";"39,95";"19,06";"23";"1";"39,95";;
"104505";"81";"Prúty STARBAITS D-Scover";"48,95";"1";"48,95";"22,21";"23";"1";"48,95";;
"104506";"81";"Prúty STARBAITS D-Scover";"52,95";"1";"52,95";"24,78";"23";"1";"52,95";;
"104507";"81";"Prúty STARBAITS D-Scover";"56,95";"1";"56,95";"25,91";"23";"1";"56,95";;
"104508";"81";"Prúty STARBAITS D-Scover";"72,95";"1";"72,95";"33,32";"23";"1";"72,95";;
"104515";;"Stolík STARBAITS Table XL";"119,95";"1";"119,95";"56,94";"23";"1";"119,95";;
"104520";;"Taška GUNKI Overtake Box Bag Zander";"59,95";"1";"59,95";"27,76";"23";"1";"59,95";;
"104533";;"Dip STARBAITS PRO Strawberry & Spice Boost/ Glug, 200 ml";"9,59";"1";"9,59";"4,76";"23";"1";"9,59";;
"104538";;"Pelety SENSAS Method Sticky Pellets, 650 g, Kukurica";"5,60";"1";"5,60";"2,51";"23";"1";"5,60";;
"105009";"82";"Vesta TEAM DRAGON Vest";"69,36";"1";"69,36";"26,31";"23";"1";"69,36";;
"105010";"82";"Vesta TEAM DRAGON Vest";"69,36";"1";"69,36";"28,19";"23";"1";"69,36";;
"105011";"82";"Vesta TEAM DRAGON Vest";"69,36";"1";"69,36";"28,19";"23";"1";"69,36";;
"105042";;"Vesta DRAGON DGN";"59,04";"1";"59,04";"29,47";"23";"1";"59,04";;
"105605";"83";"Nástraha SAVAGE GEAR Cannibal Shad B, White Flash UV";"0,77";"1";"0,77";"0,39";"23";"1";"0,77";;
"105623";"83";"Nástraha SAVAGE GEAR Cannibal Shad B, White Flash UV";"1,02";"1";"1,02";"0,46";"23";"1";"1,02";;
"105648";"83";"Nástraha SAVAGE GEAR Cannibal Shad B, White Flash UV";"0,68";"1";"0,68";"0,30";"23";"1";"0,68";;
"105654";"83";"Nástraha SAVAGE GEAR Cannibal Shad B, White Flash UV";"1,40";"1";"1,40";"0,63";"23";"1";"1,40";;
"106630";;"Sada doplnkov KINETIC Fishing Accesseries Kit, 3 ks";"11,27";"1";"11,27";"4,91";"23";"1";"11,27";;
"106663";;"Vobler ROBINSON Sniper SU70, 7 cm, 13 g";"8,91";"1";"8,91";"3,88";"23";"1";"8,91";;
"106702";"84";"Tričko WESTIN Script T-SHirt, Ink Black";"31,99";"1";"31,99";"14,54";"23";"1";"31,99";;
"106703";"84";"Tričko WESTIN Script T-SHirt, Ink Black";"31,99";"1";"31,99";"14,54";"23";"1";"31,99";;
"106704";"84";"Tričko WESTIN Script T-SHirt, Ink Black";"31,99";"1";"31,99";"14,54";"23";"1";"31,99";;
